MD                  	REF                 
1940.24             	464.27230623133937  
1941.24             	465.2722598809861   
1942.24             	466.272217133152    
1943.24             	467.2721778415136   
1944.24             	468.27214186037503  
1945.24             	469.2721090445921   
1946.24             	470.27207924842577  
1947.24             	471.2720523261364   
1948.24             	472.2720281319842   
1949.24             	473.27200651979535  
1950.24             	474.2719873438715   
1951.24             	475.2719704589135   
1952.24             	476.27195571917986  
1953.24             	477.271942978929    
1954.24             	478.27193209241887  
1955.24             	479.2719229136262   
1956.24             	480.2719152968509   
1957.24             	481.27190909663966  
1958.24             	482.2719041672495   
1959.24             	483.27190036293723  
1960.24             	484.2718975379596   
1961.24             	485.27189554657315  
1962.24             	486.27189424293124  
1963.24             	487.27189348133265  
1964.24             	488.27189311614507  
1965.24             	489.27189300162473  
1965.96             	489.99189299256045  
1966.96             	490.99189299256045  
1967.96             	491.99189299256045  
1968.96             	492.99189299256045  
1969.96             	493.99189299256045  
1970.96             	494.99189299256045  
1971.96             	495.99189299256045  
1972.96             	496.99189299256045  
1973.96             	497.99189299256045  
1974.96             	498.99189299256045  
1975.96             	499.99189299256045  
1976.96             	500.99189299256045  
1977.96             	501.99189299256045  
1978.96             	502.99189299256045  
1979.96             	503.99189299256045  
1980.96             	504.99189299256045  
1981.96             	505.99189299256045  
1982.96             	506.99189299256045  
1983.96             	507.99189299256045  
1984.96             	508.99189299256045  
1985.96             	509.99189299256045  
1986.96             	510.99189299256045  
1987.96             	511.99189299256045  
1988.96             	512.9918929925605   
1989.96             	513.9918929925605   
1990.96             	514.9918929925605   
1991.96             	515.9918929925605   
1992.96             	516.9918929925605   
1993.96             	517.9918929925605   
1994.96             	518.9918929925605   
1995.96             	519.9918929925605   
1996.96             	520.9918929925605   
1997.96             	521.9918929925605   
1998.96             	522.9918929925605   
1999.96             	523.9918929925605   
2000.96             	524.9918929925605   
2001.96             	525.9918929925605   
2002.96             	526.9918929925605   
2003.96             	527.9918929925605   
2004.96             	528.9918929925605   
2005.96             	529.9918929925605   
2006.96             	530.9918929925605   
2007.96             	531.9918929925605   
2008.96             	532.9918929925605   
2009.96             	533.9918929925605   
2010.96             	534.9918929925605   
2011.68             	535.7118929925605   
2012.68             	536.7118929925605   
2013.68             	537.7118929925605   
2014.68             	538.7118929925605   
2015.68             	539.7118929925605   
2016.68             	540.7118929925605   
2017.68             	541.7118929925605   
2018.68             	542.7118929925605   
2019.68             	543.7118929925605   
2020.68             	544.7118929925605   
2021.68             	545.7118929925605   
2022.68             	546.7118929925605   
2023.68             	547.7118929925605   
2024.68             	548.7118929925605   
2025.68             	549.7118929925605   
2026.68             	550.7118929925605   
2027.68             	551.7118929925605   
2028.68             	552.7118929925605   
2029.68             	553.7118929925605   
2030.68             	554.7118929925605   
2031.68             	555.7118929925605   
2032.68             	556.7118929925605   
2033.68             	557.7118929925605   
2034.68             	558.7118929925605   
2035.68             	559.7118929925605   
2036.68             	560.7118929925605   
2037.68             	561.7118929925605   
2038.68             	562.7118929925605   
2039.68             	563.7118929925605   
2040.68             	564.7118929925605   
2042.16             	566.1918929925605   
2043.16             	567.1918929925605   
2044.16             	568.1918929925605   
2045.16             	569.1918929925605   
2046.16             	570.1918929925605   
2047.16             	571.1918929925605   
2048.16             	572.1918929925603   
2049.16             	573.1918929925603   
2050.16             	574.1918929925603   
2051.16             	575.1918929925603   
2052.16             	576.1918929925603   
2053.16             	577.1918929925603   
2054.16             	578.1918929925603   
2055.16             	579.1918929925603   
2056.16             	580.1918929925603   
2057.16             	581.1918929925603   
2058.16             	582.1918929925603   
2059.16             	583.1918929925603   
2060.16             	584.1918929925603   
2061.16             	585.1918929925603   
2062.16             	586.1918929925603   
2063.16             	587.1918929925603   
2064.16             	588.1918929925603   
2065.16             	589.1918929925603   
2066.16             	590.1918929925603   
2067.16             	591.1918929925603   
2068.16             	592.1918929925603   
2069.16             	593.1918929925603   
2070.16             	594.1918929925603   
2071.16             	595.1918929925603   
2072.16             	596.1918929925603   
2073.16             	597.1918929925603   
2074.16             	598.1918929925603   
2075.16             	599.1918929925603   
2076.16             	600.1918929925603   
2077.16             	601.1918929925603   
2078.16             	602.1918929925603   
2079.16             	603.1918929925603   
2080.16             	604.1918929925603   
2081.16             	605.1918929925603   
2082.16             	606.1918929925603   
2083.16             	607.1918929925603   
2084.16             	608.1918929925603   
2085.16             	609.1918929925603   
2086.16             	610.1918929925603   
2087.16             	611.1918929925603   
2088.16             	612.1918929925603   
2089.16             	613.1918929925603   
2090.16             	614.1918929925603   
2091.16             	615.1918929925603   
2092.16             	616.1918929925603   
2093.16             	617.1918929925603   
2094.16             	618.1918929925603   
2095.16             	619.1918929925603   
2096.16             	620.1918929925603   
2097.16             	621.1918929925603   
2098.16             	622.1918929925603   
2099.16             	623.1918929925603   
2100.16             	624.1918929925603   
2101.16             	625.1918929925603   
2102.16             	626.1918929925603   
2103.16             	627.1918929925603   
2104.16             	628.1918929925603   
2105.16             	629.1918929925603   
2106.16             	630.1918929925603   
2107.16             	631.1918929925603   
2108.16             	632.1918929925603   
2109.16             	633.1918929925603   
2110.16             	634.1918929925603   
2111.16             	635.1918929925603   
2112.16             	636.1918929925603   
2113.16             	637.1918929925603   
2114.16             	638.1918929925603   
2115.16             	639.1918929925603   
2116.16             	640.1918929925603   
2117.16             	641.1918929925603   
2118.16             	642.1918929925603   
2119.16             	643.1918929925603   
2120.16             	644.1918929925603   
2121.16             	645.1918929925603   
2122.16             	646.1918929925603   
2123.16             	647.1918929925603   
2124.16             	648.1918929925603   
2125.16             	649.1918929925603   
2126.16             	650.1918929925603   
2127.16             	651.1918929925603   
2128.16             	652.1918929925603   
2129.16             	653.1918929925603   
2130.16             	654.1918929925603   
2131.16             	655.1918929925603   
2132.16             	656.1918929925603   
2133.6              	657.6318929925603   
2134.6              	658.6318929925603   
2135.6              	659.6318929925603   
2136.6              	660.6318929925603   
2137.6              	661.6318929925603   
2138.6              	662.6318929925603   
2139.6              	663.6318929925603   
2140.6              	664.6318929925603   
2141.6              	665.6318929925603   
2142.6              	666.6318929925603   
2143.6              	667.6318929925603   
2144.6              	668.6318929925603   
2145.6              	669.6318929925603   
2146.6              	670.6318929925603   
2147.6              	671.6318929925603   
2148.6              	672.6318929925603   
2149.6              	673.6318929925603   
2150.6              	674.6318929925603   
2151.6              	675.6318929925603   
2152.6              	676.6318929925603   
2153.6              	677.6318929925603   
2154.6              	678.6318929925603   
2155.6              	679.6318929925603   
2156.6              	680.6318929925603   
2157.6              	681.6318929925603   
2158.6              	682.6318929925603   
2159.6              	683.6318929925603   
2160.6              	684.6318929925603   
2161.6              	685.6318929925603   
2162.6              	686.6318929925603   
2163.6              	687.6318929925603   
2164.6              	688.6318929925603   
2165.6              	689.6318929925603   
2166.6              	690.6318929925603   
2167.6              	691.6318929925603   
2168.6              	692.6318929925603   
2169.6              	693.6318929925603   
2170.6              	694.6318929925603   
2171.6              	695.6318929925603   
2172.6              	696.6318929925603   
2173.6              	697.6318929925603   
2174.6              	698.6318929925603   
2175.6              	699.6318929925603   
2176.6              	700.6318929925603   
2177.6              	701.6318929925603   
2178.6              	702.6318929925603   
2179.6              	703.6318929925603   
2180.6              	704.6318929925603   
2181.6              	705.6318929925603   
2182.6              	706.6318929925603   
2183.6              	707.6318929925603   
2184.6              	708.6318929925603   
2185.6              	709.6318929925603   
2186.6              	710.6318929925603   
2187.6              	711.6318929925603   
2188.6              	712.6318929925603   
2189.6              	713.6318929925603   
2190.6              	714.6318929925603   
2191.6              	715.6318929925603   
2192.6              	716.6318929925603   
2193.6              	717.6318929925603   
2194.56             	718.5918929925604   
2195.56             	719.5918929789001   
2196.56             	720.5918928832779   
2197.56             	721.591892623732    
2198.56             	722.5918921182306   
2199.56             	723.5918912847802   
2200.56             	724.5918900414827   
2201.56             	725.591888306376    
2202.56             	726.5918859974986   
2203.56             	727.5918830328887   
2204.56             	728.5918793305849   
2205.56             	729.5918748086254   
2206.56             	730.5918693848265   
2207.56             	731.591862977195    
2208.56             	732.5918555039855   
2209.56             	733.5918468832367   
2210.56             	734.5918370329877   
2211.56             	735.5918258712771   
2212.56             	736.5918133161443   
2213.56             	737.5917992856283   
2214.56             	738.5917836973936   
2215.56             	739.5917664694477   
2216.56             	740.5917475201989   
2217.56             	741.5917267676866   
2218.56             	742.5917041299509   
2219.56             	743.5916795250317   
2220.56             	744.5916528709691   
2221.56             	745.5916240852953   
2222.56             	746.5915930860189   
2223.56             	747.5915597916824   
2224.56             	748.5915241203269   
2225.56             	749.5914859899933   
2226.56             	750.591445318723    
2227.56             	751.5914020245574   
2228.56             	752.5913560255383   
2229.56             	753.5913072390466   
2230.56             	754.5912555830929   
2231.56             	755.5912009763739   
2232.56             	756.5911433369322   
2233.56             	757.5910825828107   
2234.56             	758.5910186320525   
2235.56             	759.5909514027011   
2236.56             	760.5908808120057   
2237.56             	761.5908067779786   
2238.56             	762.5907292194519   
2239.56             	763.5906480544701   
2240.56             	764.5905632010779   
2241.56             	765.5904745773205   
2242.56             	766.5903821012433   
2243.56             	767.590285690892    
2244.56             	768.5901852633658   
2245.56             	769.5900807366795   
2246.56             	770.5899720298202   
2247.56             	771.5898590608348   
2248.56             	772.5897417477706   
2249.56             	773.5896200086755   
2250.56             	774.5894937615977   
2251.56             	775.5893629245857   
2252.56             	776.5892274145889   
2253.56             	777.589087149625    
2254.56             	778.5889420488365   
2255.52             	779.5487981264652   
2256.52             	780.5486458216216   
2257.52             	781.548493516778    
2258.52             	782.5483412119344   
2259.52             	783.5481889070908   
2260.52             	784.5480366022472   
2261.52             	785.5478842974036   
2262.52             	786.54773199256     
2263.52             	787.5475796877164   
2264.52             	788.5474273828728   
2265.52             	789.5472750780292   
2266.52             	790.5471227731856   
2267.52             	791.546970468342    
2268.52             	792.5468181634984   
2269.52             	793.5466658586548   
2270.52             	794.5465135538112   
2271.52             	795.5463612489676   
2272.52             	796.546208944124    
2273.52             	797.5460566392804   
2274.52             	798.5459043344368   
2275.52             	799.5457520295932   
2276.52             	800.5455997247496   
2277.52             	801.545447419906    
2278.52             	802.5452951150625   
2279.52             	803.5451428102189   
2280.52             	804.5449905053753   
2281.52             	805.5448382005317   
2282.52             	806.5446858956881   
2283.52             	807.5445335908445   
2284.52             	808.5443812860009   
2285.52             	809.5442289811573   
2286.52             	810.5440766763137   
2287.52             	811.5439243714701   
2288.52             	812.5437720666265   
2289.52             	813.5436197617829   
2290.52             	814.5434674569393   
2291.52             	815.5433151520957   
2292.52             	816.5431628472521   
2293.52             	817.5430105424085   
2294.52             	818.5428582375649   
2295.52             	819.5427059327213   
2296.52             	820.5425536278777   
2297.52             	821.5424013230341   
2298.52             	822.5422490181905   
2299.52             	823.542096713347    
2300.52             	824.5419444085034   
2301.52             	825.5417921036598   
2302.52             	826.5416397988162   
2303.52             	827.5414874939726   
2304.52             	828.541335189129    
2305.52             	829.5411828842854   
2306.52             	830.5410305794418   
2307.52             	831.5408782745982   
2308.52             	832.5407259697546   
2309.52             	833.540573664911    
2310.52             	834.5404213600674   
2311.52             	835.5402690552238   
2312.52             	836.5401167503802   
2313.52             	837.5399644455366   
2314.52             	838.539812140693    
2315.52             	839.5396598358494   
2316.48             	840.4995136231996   
2317.48             	841.499361318356    
2318.48             	842.4992090135124   
2319.48             	843.4990567086688   
2320.48             	844.4989044038252   
2321.48             	845.4987520989816   
2322.48             	846.498599794138    
2323.48             	847.4984474892944   
2324.48             	848.4982951844509   
2325.48             	849.4981428796073   
2326.48             	850.4979905747637   
2327.48             	851.4978382699201   
2328.48             	852.4976859650765   
2329.48             	853.4975336602329   
2330.48             	854.4973813553893   
2331.48             	855.4972290505457   
2332.48             	856.4970767457021   
2333.48             	857.4969244408585   
2334.48             	858.4967721360149   
2335.48             	859.4966198311713   
2336.48             	860.4964675263277   
2337.48             	861.4963152214841   
2338.48             	862.4961629166405   
2339.48             	863.4960106117969   
2340.48             	864.4958583069533   
2341.48             	865.4957060021097   
2342.48             	866.4955536972661   
2343.48             	867.4954013924225   
2344.48             	868.4952490875789   
2345.48             	869.4950967827353   
2346.48             	870.4949444778917   
2347.48             	871.4947921730482   
2348.48             	872.4946398682046   
2349.48             	873.494487563361    
2350.48             	874.4943352585174   
2351.48             	875.4941829536738   
2352.48             	876.4940306488302   
2353.48             	877.4938783439866   
2354.48             	878.493726039143    
2355.48             	879.4935737342994   
2356.48             	880.4934214294558   
2357.48             	881.4932691246122   
2358.48             	882.4931168197686   
2359.48             	883.492964514925    
2360.48             	884.4928122100814   
2361.48             	885.4926599052378   
2362.48             	886.4925076003942   
2363.48             	887.4923552955506   
2364.48             	888.492202990707    
2365.48             	889.4920506858634   
2366.48             	890.4918983810198   
2367.48             	891.4917460761762   
2368.48             	892.4915937713326   
2369.48             	893.491441466489    
2370.48             	894.4912891616455   
2371.48             	895.4911368568019   
2372.48             	896.4909845519583   
2373.48             	897.4908322471147   
2374.48             	898.4906799422711   
2375.48             	899.4905276374275   
2376.48             	900.4903753325839   
2377.44             	901.4502291199341   
2378.44             	902.4500768150905   
2379.44             	903.4499245102469   
2380.44             	904.4497722054033   
2381.44             	905.4496199005597   
2382.44             	906.4494675957161   
2383.44             	907.4493152908725   
2384.44             	908.4491629860289   
2385.44             	909.4490106811853   
2386.44             	910.4488583763417   
2387.44             	911.4487060714981   
2388.44             	912.4485537666545   
2389.44             	913.4484014618109   
2390.44             	914.4482491569673   
2391.44             	915.4480968521237   
2392.44             	916.4479445472801   
2393.44             	917.4477922424365   
2394.44             	918.447639937593    
2395.44             	919.4474876327494   
2396.44             	920.4473353279058   
2397.44             	921.4471830230622   
2398.44             	922.4470307182186   
2399.44             	923.446878413375    
2400.44             	924.4467261085314   
2401.44             	925.4465738036878   
2402.44             	926.4464214988442   
2403.44             	927.4462691940006   
2404.44             	928.446116889157    
2405.44             	929.4459645843134   
2406.44             	930.4458122794698   
2407.44             	931.4456599746262   
2408.44             	932.4455076697826   
2409.44             	933.445355364939    
2410.44             	934.4452030600954   
2411.44             	935.4450507552518   
2412.44             	936.4448984504082   
2413.44             	937.4447461455646   
2414.44             	938.444593840721    
2415.44             	939.4444415358774   
2416.44             	940.4442892310338   
2417.44             	941.4441369261903   
2418.44             	942.4439846213467   
2419.44             	943.4438323165031   
2420.44             	944.4436800116595   
2421.44             	945.4435277068159   
2422.44             	946.4433754019723   
2423.44             	947.4432230971287   
2424.44             	948.4430707922851   
2425.44             	949.4429184874415   
2426.44             	950.4427661825979   
2427.44             	951.4426138777543   
2428.44             	952.4424615729107   
2429.44             	953.4423092680671   
2430.44             	954.4421569632235   
2431.44             	955.4420046583799   
2432.44             	956.4418523535363   
2433.44             	957.4417000486927   
2434.44             	958.4415477438491   
2435.44             	959.4413954390055   
2436.44             	960.4412431341619   
2437.44             	961.4410908293183   
2438.4              	962.4009446166685   
2439.4              	963.4007929361064   
2440.4              	964.4006424995324   
2441.4              	965.4004933018232   
2442.4              	966.4003453378584   
2443.4              	967.4001986025146   
2444.4              	968.4000530906716   
2445.4              	969.3999087972057   
2446.4              	970.3997657169969   
2447.4              	971.3996238449215   
2448.4              	972.3994831758592   
2449.4              	973.3993437046868   
2450.4              	974.3992054262836   
2451.4              	975.3990683355265   
2452.4              	976.3989324272949   
2453.4              	977.3987976964653   
2454.4              	978.3986641390048   
2455.4              	979.3985317486994   
2456.4              	980.3984005204254   
2457.4              	981.3982704490626   
2458.4              	982.3981415294874   
2459.4              	983.3980137565794   
2460.4              	984.3978871252152   
2461.4              	985.3977616302742   
2462.4              	986.3976372666331   
2463.4              	987.3975140291712   
2464.4              	988.3973919127651   
2465.4              	989.3972709122944   
2466.4              	990.3971510226355   
2467.4              	991.397032238668    
2468.4              	992.3969145552683   
2469.4              	993.3967979683317   
2470.4              	994.3966824717158   
2471.4              	995.396568060297    
2472.4              	996.3964547289546   
2473.4              	997.3963424725652   
2474.4              	998.3962312860082   
2475.4              	999.3961211641599   
2476.4              	1000.3960121019     
2477.4              	1001.3959040941049  
2478.4              	1002.3957971356541  
2479.4              	1003.3956912214238  
2480.4              	1004.3955863462935  
2481.4              	1005.3954825051396  
2482.4              	1006.3953796928417  
2483.4              	1007.3952779042761  
2484.4              	1008.3951771352666  
2485.4              	1009.395077379742   
2486.4              	1010.3949786325785  
2487.4              	1011.3948808886556  
2488.4              	1012.3947841428499  
2489.4              	1013.3946883900404  
2490.4              	1014.3945936251037  
2491.4              	1015.394499842919   
2492.4              	1016.3944070383628  
2493.4              	1017.3943152063146  
2494.4              	1018.3942243416504  
2495.4              	1019.39413443925    
2496.4              	1020.3940454939894  
2497.4              	1021.3939575007481  
2498.4              	1022.3938704544023  
2499.4              	1023.3937843507043  
2500.4              	1024.3936991836542  
2501.4              	1025.3936149481285  
2502.4              	1026.3935316390064  
2503.4              	1027.3934492511642  
2504.4              	1028.3933677794812  
2505.4              	1029.3932872188336  
2506.4              	1030.393207564101   
2507.4              	1031.3931288101594  
2508.4              	1032.3930509518882  
2509.4              	1033.3929739841637  
2510.4              	1034.3928979018654  
2511.4              	1035.392822699869   
2512.4              	1036.3927483730542  
2513.4              	1037.3926749162972  
2514.4              	1038.3926023244771  
2515.4              	1039.3925305924704  
2516.4              	1040.392459715948   
2517.4              	1041.3923896889912  
2518.4              	1042.3923205064762  
2519.4              	1043.3922521632821  
2520.4              	1044.3921846542853  
2521.4              	1045.392117974365   
2522.4              	1046.3920521183973  
2523.4              	1047.3919870812615  
2524.4              	1048.3919228578338  
2525.4              	1049.3918594429936  
2526.4              	1050.3917968316166  
2527.4              	1051.3917350185825  
2528.4              	1052.3916739987671  
2529.4              	1053.39161376705    
2530.4              	1054.3915543183075  
2531.4              	1055.3914956481387  
2532.4              	1056.3914377506965  
2533.4              	1057.3913806208568  
2534.4              	1058.3913242534989  
2535.4              	1059.3912686434987  
2536.4              	1060.391213785736   
2537.4              	1061.3911596750866  
2538.4              	1062.3911063064295  
2539.4              	1063.3910536746412  
2540.4              	1064.3910017746005  
2541.4              	1065.3909506011837  
2542.4              	1066.39090014927    
2543.4              	1067.3908504137355  
2544.4              	1068.3908013894595  
2545.4              	1069.390753071318   
2546.4              	1070.3907054548388  
2547.4              	1071.3906585342463  
2548.4              	1072.3906123044162  
2549.4              	1073.390566760228   
2550.4              	1074.3905218965576  
2551.4              	1075.3904777082842  
2552.4              	1076.3904341902837  
2553.4              	1077.3903913374356  
2554.4              	1078.3903491446156  
2555.4              	1079.390307606703   
2556.4              	1080.3902667185737  
2557.4              	1081.390226475107   
2558.4              	1082.3901868711791  
2559.4              	1083.390147901669   
2560.4              	1084.3901095614526  
2561.4              	1085.3900718459865  
2562.4              	1086.3900347495662  
2563.4              	1087.3899982670678  
2564.4              	1088.38996239337    
2565.4              	1089.3899271233495  
2566.4              	1090.3898924518849  
2567.4              	1091.3898583738521  
2568.4              	1092.3898248841306  
2569.4              	1093.3897919775961  
2570.4              	1094.3897596491279  
2571.4              	1095.389727893602   
2572.4              	1096.3896967058974  
2573.4              	1097.3896660808903  
2574.4              	1098.3896360134595  
2575.4              	1099.389606498481   
2576.4              	1100.3895775313401  
2577.4              	1101.3895491064034  
2578.4              	1102.389521218547   
2579.4              	1103.38949386265    
2580.4              	1104.389467033588   
2581.4              	1105.3894407262408  
2582.4              	1106.3894149354837  
2583.4              	1107.389389656196   
2584.4              	1108.3893648832536  
2585.4              	1109.3893406115358  
2586.4              	1110.3893168359182  
2587.4              	1111.3892935512802  
2588.4              	1112.3892707524974  
2589.4              	1113.3892484344492  
2590.4              	1114.3892265920113  
2591.4              	1115.3892052204974  
2592.4              	1116.3891843143456  
2593.4              	1117.389163868432   
2594.4              	1118.3891438776354  
2595.4              	1119.3891243368319  
2596.4              	1120.3891052409006  
2597.4              	1121.3890865847172  
2598.4              	1122.389068363161   
2599.4              	1123.3890505711076  
2600.4              	1124.3890332034364  
2601.4              	1125.389016255023   
2602.4              	1126.3889997207468  
2603.4              	1127.3889835954835  
2604.4              	1128.388967874112   
2605.4              	1129.3889525515083  
2606.4              	1130.3889376229145  
2607.4              	1131.3889230828402  
2608.4              	1132.3889089261613  
2609.4              	1133.388895147757   
2610.4              	1134.388881742503   
2611.4              	1135.3888687052781  
2612.4              	1136.3888560309586  
2613.4              	1137.3888437144233  
2614.4              	1138.3888317505482  
2615.4              	1139.3888201342122  
2616.4              	1140.3888088602912  
2617.4              	1141.3887979236642  
2618.4              	1142.3887873192073  
2619.4              	1143.3887770417991  
2620.4              	1144.3887670863157  
2621.4              	1145.3887574479277  
2622.4              	1146.3887481212162  
2623.4              	1147.388739101057   
2624.4              	1148.388730382329   
2625.4              	1149.3887219599083  
2626.4              	1150.3887138286736  
2627.4              	1151.388705983501   
2628.4              	1152.3886984192695  
2629.4              	1153.3886911308548  
2630.4              	1154.388684113136   
2631.4              	1155.3886773609888  
2632.4              	1156.3886708692924  
2633.4              	1157.3886646329224  
2634.4              	1158.3886586467581  
2635.4              	1159.3886529056751  
2636.4              	1160.3886474045526  
2637.4              	1161.388642138266   
2638.4              	1162.3886371019053  
2639.4              	1163.3886322901324  
2640.4              	1164.388627697823   
2641.4              	1165.3886233198564  
2642.4              	1166.3886191511083  
2643.4              	1167.3886151864576  
2644.4              	1168.3886114207803  
2645.4              	1169.3886078489552  
2646.4              	1170.3886044658582  
2647.4              	1171.3886012663681  
2648.4              	1172.388598245361   
2649.4              	1173.3885953977156  
2650.4              	1174.388592718308   
2651.4              	1175.3885902020172  
2652.4              	1176.3885878437188  
2653.4              	1177.3885856384309  
2654.4              	1178.388583580887   
2655.4              	1179.388581665963   
2656.4              	1180.388579888538   
2657.4              	1181.3885782434877  
2658.4              	1182.3885767256909  
2659.4              	1183.3885753300235  
2660.4              	1184.3885740513647  
2661.4              	1185.38857288459    
2662.4              	1186.3885718245788  
2663.4              	1187.3885708662065  
2664.4              	1188.388570004352   
2665.4              	1189.3885692338915  
2666.4              	1190.3885685497037  
2667.4              	1191.3885679466646  
2668.4              	1192.3885674197204  
2669.4              	1193.3885669636766  
2670.4              	1194.3885665734088  
2671.4              	1195.3885662437958  
2672.4              	1196.3885659697135  
2673.4              	1197.388565746041   
2674.4              	1198.3885655676538  
2675.4              	1199.3885654294313  
2676.4              	1200.3885653262491  
2677.4              	1201.3885652529862  
2678.4              	1202.3885652045183  
2679.4              	1203.3885651757244  
2680.4              	1204.3885651614803  
2681.4              	1205.388565156665   
