MD                	REF               
1961.24           	1563.729103123508 
1962.24           	1563.727492178071 
1963.24           	1563.7262629298082
1964.24           	1563.7254154454768
1965.24           	1563.7249497252008
1965.96           	1563.7248507834406
1966.96           	1563.7248507834406
1967.96           	1563.7248507834406
1968.96           	1563.7248507834406
1969.96           	1563.7248507834406
1970.96           	1563.7248507834406
1971.96           	1563.7248507834406
1972.96           	1563.7248507834406
1973.96           	1563.7248507834406
1974.96           	1563.7248507834406
1975.96           	1563.7248507834406
1976.96           	1563.7248507834406
1977.96           	1563.7248507834406
1978.96           	1563.7248507834406
1979.96           	1563.7248507834406
1980.96           	1563.7248507834406
1981.96           	1563.7248507834406
1982.96           	1563.7248507834406
1983.96           	1563.7248507834406
1984.96           	1563.7248507834406
1985.96           	1563.7248507834406
1986.96           	1563.7248507834406
1987.96           	1563.7248507834406
1988.96           	1563.7248507834406
1989.96           	1563.7248507834406
1990.96           	1563.7248507834406
1991.96           	1563.7248507834406
1992.96           	1563.7248507834406
1993.96           	1563.7248507834406
1994.96           	1563.7248507834406
1995.96           	1563.7248507834406
1996.96           	1563.7248507834406
1997.96           	1563.7248507834406
1998.96           	1563.7248507834406
1999.96           	1563.7248507834406
2000.96           	1563.7248507834406
2001.96           	1563.7248507834406
2002.96           	1563.7248507834406
2003.96           	1563.7248507834406
2004.96           	1563.7248507834406
2005.96           	1563.7248507834406
2006.96           	1563.7248507834406
2007.96           	1563.7248507834406
2008.96           	1563.7248507834406
2009.96           	1563.7248507834406
2010.96           	1563.7248507834406
2011.68           	1563.7248507834406
2012.68           	1563.7248507834406
2013.68           	1563.7248507834406
2014.68           	1563.7248507834406
2015.68           	1563.7248507834406
2016.68           	1563.7248507834406
2017.68           	1563.7248507834406
2018.68           	1563.7248507834406
2019.68           	1563.7248507834406
2020.68           	1563.7248507834406
2021.68           	1563.7248507834406
2022.68           	1563.7248507834406
2023.68           	1563.7248507834406
2024.68           	1563.7248507834406
2025.68           	1563.7248507834406
2026.68           	1563.7248507834406
2027.68           	1563.7248507834406
2028.68           	1563.7248507834406
2029.68           	1563.7248507834406
2030.68           	1563.7248507834406
2031.68           	1563.7248507834406
2032.68           	1563.7248507834406
2033.68           	1563.7248507834406
2034.68           	1563.7248507834406
2035.68           	1563.7248507834406
2036.68           	1563.7248507834406
2037.68           	1563.7248507834406
2038.68           	1563.7248507834406
2039.68           	1563.7248507834406
2040.68           	1563.7248507834406
2042.16           	1563.7248507834406
2043.16           	1563.7248507834406
2044.16           	1563.7248507834406
2045.16           	1563.7248507834406
2046.16           	1563.7248507834406
2047.16           	1563.7248507834406
2048.16           	1563.7248507834406
2049.16           	1563.7248507834406
2050.16           	1563.7248507834406
2051.16           	1563.7248507834406
2052.16           	1563.7248507834406
2053.16           	1563.7248507834406
2054.16           	1563.7248507834406
2055.16           	1563.7248507834406
2056.16           	1563.7248507834406
2057.16           	1563.7248507834406
2058.16           	1563.7248507834406
2059.16           	1563.7248507834406
2060.16           	1563.7248507834406
2061.16           	1563.7248507834406
2062.16           	1563.7248507834406
2063.16           	1563.7248507834406
2064.16           	1563.7248507834406
2065.16           	1563.7248507834406
2066.16           	1563.7248507834406
2067.16           	1563.7248507834406
2068.16           	1563.7248507834406
2069.16           	1563.7248507834406
2070.16           	1563.7248507834406
2071.16           	1563.7248507834406
2072.16           	1563.7248507834406
2073.16           	1563.7248507834406
2074.16           	1563.7248507834406
2075.16           	1563.7248507834406
2076.16           	1563.7248507834406
2077.16           	1563.7248507834406
2078.16           	1563.7248507834406
2079.16           	1563.7248507834406
2080.16           	1563.7248507834406
2081.16           	1563.7248507834406
2082.16           	1563.7248507834406
2083.16           	1563.7248507834406
2084.16           	1563.7248507834406
2085.16           	1563.7248507834406
2086.16           	1563.7248507834406
2087.16           	1563.7248507834406
2088.16           	1563.7248507834406
2089.16           	1563.7248507834406
2090.16           	1563.7248507834406
2091.16           	1563.7248507834406
2092.16           	1563.7248507834406
2093.16           	1563.7248507834406
2094.16           	1563.7248507834406
2095.16           	1563.7248507834406
2096.16           	1563.7248507834406
2097.16           	1563.7248507834406
2098.16           	1563.7248507834406
2099.16           	1563.7248507834406
2100.16           	1563.7248507834406
2101.16           	1563.7248507834406
2102.16           	1563.7248507834406
2103.16           	1563.7248507834406
2104.16           	1563.7248507834406
2105.16           	1563.7248507834406
2106.16           	1563.7248507834406
2107.16           	1563.7248507834406
2108.16           	1563.7248507834406
2109.16           	1563.7248507834406
2110.16           	1563.7248507834406
2111.16           	1563.7248507834406
2112.16           	1563.7248507834406
2113.16           	1563.7248507834406
2114.16           	1563.7248507834406
2115.16           	1563.7248507834406
2116.16           	1563.7248507834406
2117.16           	1563.7248507834406
2118.16           	1563.7248507834406
2119.16           	1563.7248507834406
2120.16           	1563.7248507834406
2121.16           	1563.7248507834406
2122.16           	1563.7248507834406
2123.16           	1563.7248507834406
2124.16           	1563.7248507834406
2125.16           	1563.7248507834406
2126.16           	1563.7248507834406
2127.16           	1563.7248507834406
2128.16           	1563.7248507834406
2129.16           	1563.7248507834406
2130.16           	1563.7248507834406
2131.16           	1563.7248507834406
2132.16           	1563.7248507834406
2133.6            	1563.7248507834406
2134.6            	1563.7248507834406
2135.6            	1563.7248507834406
2136.6            	1563.7248507834406
2137.6            	1563.7248507834406
2138.6            	1563.7248507834406
2139.6            	1563.7248507834406
2140.6            	1563.7248507834406
2141.6            	1563.7248507834406
2142.6            	1563.7248507834406
2143.6            	1563.7248507834406
2144.6            	1563.7248507834406
2145.6            	1563.7248507834406
2146.6            	1563.7248507834406
2147.6            	1563.7248507834406
2148.6            	1563.7248507834406
2149.6            	1563.7248507834406
2150.6            	1563.7248507834406
2151.6            	1563.7248507834406
2152.6            	1563.7248507834406
2153.6            	1563.7248507834406
2154.6            	1563.7248507834406
2155.6            	1563.7248507834406
2156.6            	1563.7248507834406
2157.6            	1563.7248507834406
2158.6            	1563.7248507834406
2159.6            	1563.7248507834406
2160.6            	1563.7248507834406
2161.6            	1563.7248507834406
2162.6            	1563.7248507834406
2163.6            	1563.7248507834406
2164.6            	1563.7248507834406
2165.6            	1563.7248507834406
2166.6            	1563.7248507834406
2167.6            	1563.7248507834406
2168.6            	1563.7248507834406
2169.6            	1563.7248507834406
2170.6            	1563.7248507834406
2171.6            	1563.7248507834406
2172.6            	1563.7248507834406
2173.6            	1563.7248507834406
2174.6            	1563.7248507834406
2175.6            	1563.7248507834406
2176.6            	1563.7248507834406
2177.6            	1563.7248507834406
2178.6            	1563.7248507834406
2179.6            	1563.7248507834406
2180.6            	1563.7248507834406
2181.6            	1563.7248507834406
2182.6            	1563.7248507834406
2183.6            	1563.7248507834406
2184.6            	1563.7248507834406
2185.6            	1563.7248507834406
2186.6            	1563.7248507834406
2187.6            	1563.7248507834406
2188.6            	1563.7248507834406
2189.6            	1563.7248507834406
2190.6            	1563.7248507834406
2191.6            	1563.7248507834406
2192.6            	1563.7248507834406
2193.6            	1563.7248507834406
2194.56           	1563.7248507834406
2195.56           	1563.724993928348 
2196.56           	1563.7254233630592
2197.56           	1563.7261390875387
2198.56           	1563.7271411683066
2199.56           	1563.728429605281 
2200.56           	1563.7300043317775
2201.56           	1563.7318653476666
2202.56           	1563.734012652796 
2203.56           	1563.73644624699  
2204.56           	1563.7391661300483
2205.56           	1563.7421723017487
2206.56           	1563.7454648284233
2207.56           	1563.7490437098018
2208.56           	1563.7529088790127
2209.56           	1563.7570603357392
2210.56           	1563.7614980796402
2211.56           	1563.766222110353 
2212.56           	1563.7712324274898
2213.56           	1563.7765290306406
2214.56           	1563.7821119859484
2215.56           	1563.7879812929557
2216.56           	1563.7941368846039
2217.56           	1563.800578760388 
2218.56           	1563.80730691978  
2219.56           	1563.8143213622288
2220.56           	1563.8216220871593
2221.56           	1563.82920916055  
2222.56           	1563.837082581779 
2223.56           	1563.845242283624 
2224.56           	1563.853688265416 
2225.56           	1563.8624205264625
2226.56           	1563.8714390660484
2227.56           	1563.8807438834344
2228.56           	1563.8903349778573
2229.56           	1563.9002124151073
2230.56           	1563.9103761943745
2231.56           	1563.9208262482496
2232.56           	1563.9315625758763
2233.56           	1563.9425851763751
2234.56           	1563.953894048842 
2235.56           	1563.9654891923499
2236.56           	1563.9773706725232
2237.56           	1563.989538488388 
2238.56           	1564.001992572372 
2239.56           	1564.0147329234544
2240.56           	1564.0277595405917
2241.56           	1564.0410724227156
2242.56           	1564.054671568735 
2243.56           	1564.0685569775358
2244.56           	1564.0827287145512
2245.56           	1564.0971867786204
2246.56           	1564.1119311019852
2247.56           	1564.1269616834372
2248.56           	1564.1422785217453
2249.56           	1564.1578816156527
2250.56           	1564.1737709638815
2251.56           	1564.1899465651293
2252.56           	1564.2064084846402
2253.56           	1564.2231567210642
2254.56           	1564.2401912064588
2255.52           	1564.256813614173 
2256.52           	1564.2742660206104
2257.52           	1564.2917184270477
2258.52           	1564.309170833485 
2259.52           	1564.3266232399224
2260.52           	1564.3440756463597
2261.52           	1564.361528052797 
2262.52           	1564.3789804592343
2263.52           	1564.3964328656716
2264.52           	1564.413885272109 
2265.52           	1564.4313376785462
2266.52           	1564.4487900849836
2267.52           	1564.4662424914209
2268.52           	1564.4836948978582
2269.52           	1564.5011473042955
2270.52           	1564.5185997107328
2271.52           	1564.5360521171701
2272.52           	1564.5535045236074
2273.52           	1564.5709569300448
2274.52           	1564.588409336482 
2275.52           	1564.6058617429194
2276.52           	1564.6233141493567
2277.52           	1564.640766555794 
2278.52           	1564.6582189622313
2279.52           	1564.6756713686686
2280.52           	1564.693123775106 
2281.52           	1564.7105761815433
2282.52           	1564.7280285879806
2283.52           	1564.745480994418 
2284.52           	1564.7629334008552
2285.52           	1564.7803858072925
2286.52           	1564.7978382137298
2287.52           	1564.8152906201672
2288.52           	1564.8327430266045
2289.52           	1564.8501954330418
2290.52           	1564.867647839479 
2291.52           	1564.8851002459164
2292.52           	1564.9025526523537
2293.52           	1564.920005058791 
2294.52           	1564.9374574652284
2295.52           	1564.9549098716657
2296.52           	1564.972362278103 
2297.52           	1564.9898146845403
2298.52           	1565.0072670909776
2299.52           	1565.024719497415 
2300.52           	1565.0421719038522
2301.52           	1565.0596243102896
2302.52           	1565.0770767167269
2303.52           	1565.0945291231642
2304.52           	1565.1119815296015
2305.52           	1565.1294339360388
2306.52           	1565.1468863424761
2307.52           	1565.1643387489135
2308.52           	1565.1817911553508
2309.52           	1565.199243561788 
2310.52           	1565.2166959682254
2311.52           	1565.2341483746627
2312.52           	1565.2516007811   
2313.52           	1565.2690531875373
2314.52           	1565.2865055939747
2315.52           	1565.303958000412 
2316.48           	1565.3207123105917
2317.48           	1565.338164717029 
2318.48           	1565.3556171234663
2319.48           	1565.3730695299037
2320.48           	1565.390521936341 
2321.48           	1565.4079743427783
2322.48           	1565.4254267492156
2323.48           	1565.442879155653 
2324.48           	1565.4603315620902
2325.48           	1565.4777839685275
2326.48           	1565.4952363749649
2327.48           	1565.5126887814022
2328.48           	1565.5301411878395
2329.48           	1565.5475935942768
2330.48           	1565.5650460007141
2331.48           	1565.5824984071514
2332.48           	1565.5999508135887
2333.48           	1565.617403220026 
2334.48           	1565.6348556264634
2335.48           	1565.6523080329007
2336.48           	1565.669760439338 
2337.48           	1565.6872128457753
2338.48           	1565.7046652522126
2339.48           	1565.72211765865  
2340.48           	1565.7395700650873
2341.48           	1565.7570224715246
2342.48           	1565.774474877962 
2343.48           	1565.7919272843992
2344.48           	1565.8093796908365
2345.48           	1565.8268320972738
2346.48           	1565.8442845037112
2347.48           	1565.8617369101485
2348.48           	1565.8791893165858
2349.48           	1565.896641723023 
2350.48           	1565.9140941294604
2351.48           	1565.9315465358977
2352.48           	1565.948998942335 
2353.48           	1565.9664513487724
2354.48           	1565.9839037552097
2355.48           	1566.001356161647 
2356.48           	1566.0188085680843
2357.48           	1566.0362609745216
2358.48           	1566.053713380959 
2359.48           	1566.0711657873962
2360.48           	1566.0886181938336
2361.48           	1566.1060706002709
2362.48           	1566.1235230067082
2363.48           	1566.1409754131455
2364.48           	1566.1584278195828
2365.48           	1566.1758802260201
2366.48           	1566.1933326324574
2367.48           	1566.2107850388948
2368.48           	1566.228237445332 
2369.48           	1566.2456898517694
2370.48           	1566.2631422582067
2371.48           	1566.280594664644 
2372.48           	1566.2980470710813
2373.48           	1566.3154994775186
2374.48           	1566.332951883956 
2375.48           	1566.3504042903933
2376.48           	1566.3678566968306
2377.44           	1566.3846110070103
2378.44           	1566.4020634134476
2379.44           	1566.419515819885 
2380.44           	1566.4369682263223
2381.44           	1566.4544206327596
2382.44           	1566.471873039197 
2383.44           	1566.4893254456342
2384.44           	1566.5067778520715
2385.44           	1566.5242302585089
2386.44           	1566.5416826649462
2387.44           	1566.5591350713835
2388.44           	1566.5765874778208
2389.44           	1566.594039884258 
2390.44           	1566.6114922906954
2391.44           	1566.6289446971327
2392.44           	1566.64639710357  
2393.44           	1566.6638495100074
2394.44           	1566.6813019164447
2395.44           	1566.698754322882 
2396.44           	1566.7162067293193
2397.44           	1566.7336591357566
2398.44           	1566.751111542194 
2399.44           	1566.7685639486313
2400.44           	1566.7860163550686
2401.44           	1566.8034687615059
2402.44           	1566.8209211679432
2403.44           	1566.8383735743805
2404.44           	1566.8558259808178
2405.44           	1566.8732783872551
2406.44           	1566.8907307936925
2407.44           	1566.9081832001298
2408.44           	1566.925635606567 
2409.44           	1566.9430880130044
2410.44           	1566.9605404194417
2411.44           	1566.977992825879 
2412.44           	1566.9954452323163
2413.44           	1567.0128976387537
2414.44           	1567.030350045191 
2415.44           	1567.0478024516283
2416.44           	1567.0652548580656
2417.44           	1567.082707264503 
2418.44           	1567.1001596709402
2419.44           	1567.1176120773775
2420.44           	1567.1350644838149
2421.44           	1567.1525168902522
2422.44           	1567.1699692966895
2423.44           	1567.1874217031268
2424.44           	1567.2048741095641
2425.44           	1567.2223265160014
2426.44           	1567.2397789224387
2427.44           	1567.257231328876 
2428.44           	1567.2746837353134
2429.44           	1567.2921361417507
2430.44           	1567.309588548188 
2431.44           	1567.3270409546253
2432.44           	1567.3444933610626
2433.44           	1567.3619457675   
2434.44           	1567.3793981739373
2435.44           	1567.3968505803746
2436.44           	1567.414302986812 
2437.44           	1567.4317553932492
2438.4            	1567.448509703429 
2439.4            	1567.4659262957894
2440.4            	1567.483271326508 
2441.4            	1567.5005447954945
2442.4            	1567.5177467026629
2443.4            	1567.5348770479204
2444.4            	1567.5519358311844
2445.4            	1567.5689230523628
2446.4            	1567.5858387113733
2447.4            	1567.6026828081253
2448.4            	1567.6194553425344
2449.4            	1567.6361563145144
2450.4            	1567.6527857239792
2451.4            	1567.6693435708448
2452.4            	1567.685829855025 
2453.4            	1567.7022445764371
2454.4            	1567.718587668425 
2455.4            	1567.7348591974758
2456.4            	1567.7510591635062
2457.4            	1567.7671875664325
2458.4            	1567.783244406174 
2459.4            	1567.7992296826467
2460.4            	1567.8151433957703
2461.4            	1567.8309855454602
2462.4            	1567.8467561316393
2463.4            	1567.8624551542234
2464.4            	1567.8780826131338
2465.4            	1567.893638508291 
2466.4            	1567.9091228396137
2467.4            	1567.924535607022 
2468.4            	1567.9398768104409
2469.4            	1567.9551463832158
2470.4            	1567.9703443918418
2471.4            	1567.9854708362418
2472.4            	1568.0005257163382
2473.4            	1568.0155090320532
2474.4            	1568.0304207833078
2475.4            	1568.0452609700294
2476.4            	1568.0600295921413
2477.4            	1568.0747266495657
2478.4            	1568.089352142229 
2479.4            	1568.1039060700555
2480.4            	1568.1183884329719
2481.4            	1568.132799230903 
2482.4            	1568.1471384637746
2483.4            	1568.1614061315145
2484.4            	1568.1756021674746
2485.4            	1568.1897266381586
2486.4            	1568.2037795434903
2487.4            	1568.2177608834013
2488.4            	1568.2316706578163
2489.4            	1568.2455088666668
2490.4            	1568.2592755098801
2491.4            	1568.2729705873862
2492.4            	1568.2865940991155
2493.4            	1568.3001460449993
2494.4            	1568.3136264249658
2495.4            	1568.3270352389463
2496.4            	1568.3403724868726
2497.4            	1568.3536381686781
2498.4            	1568.366832284293 
2499.4            	1568.379954767076 
2500.4            	1568.3930056835327
2501.4            	1568.4059850335998
2502.4            	1568.4188928172075
2503.4            	1568.431729034289 
2504.4            	1568.4444936847822
2505.4            	1568.4571867686177
2506.4            	1568.4698082857342
2507.4            	1568.4823582360634
2508.4            	1568.4948366195438
2509.4            	1568.5072434361111
2510.4            	1568.5195786857007
2511.4            	1568.5318423682504
2512.4            	1568.5440344836961
2513.4            	1568.5561550319755
2514.4            	1568.5682040130275
2515.4            	1568.5801814267902
2516.4            	1568.5920872066283
2517.4            	1568.603921419054 
2518.4            	1568.615684064008 
2519.4            	1568.6273751414283
2520.4            	1568.638994651255 
2521.4            	1568.6505425934304
2522.4            	1568.6620189678943
2523.4            	1568.673423774589 
2524.4            	1568.6847570134546
2525.4            	1568.6960186844328
2526.4            	1568.7072087874674
2527.4            	1568.7183273225007
2528.4            	1568.7293742894735
2529.4            	1568.7403496883337
2530.4            	1568.7512535190199
2531.4            	1568.762085714906 
2532.4            	1568.7728463425083
2533.4            	1568.7835354017732
2534.4            	1568.7941528926447
2535.4            	1568.8046988150681
2536.4            	1568.8151731689918
2537.4            	1568.8255759543617
2538.4            	1568.8359071711218
2539.4            	1568.846166819221 
2540.4            	1568.8563548986078
2541.4            	1568.8664714092288
2542.4            	1568.8765163510311
2543.4            	1568.8864897239646
2544.4            	1568.896391527979 
2545.4            	1568.906221763022 
2546.4            	1568.9159803624682
2547.4            	1568.9256673928428
2548.4            	1568.9352828540964
2549.4            	1568.9448267461817
2550.4            	1568.9542990690456
2551.4            	1568.9636998226429
2552.4            	1568.9730290069251
2553.4            	1568.9822866218433
2554.4            	1568.9914726673517
2555.4            	1569.0005871434012
2556.4            	1569.0096300499451
2557.4            	1569.01860138694  
2558.4            	1569.0275011543367
2559.4            	1569.036329352092 
2560.4            	1569.0450859801585
2561.4            	1569.053770971917 
2562.4            	1569.0623843938974
2563.4            	1569.0709262460575
2564.4            	1569.0793965283515
2565.4            	1569.0877952407382
2566.4            	1569.096122383173 
2567.4            	1569.1043779556142
2568.4            	1569.1125619580191
2569.4            	1569.1206743903442
2570.4            	1569.1287152525517
2571.4            	1569.1366845445966
2572.4            	1569.1445822664405
2573.4            	1569.152408418041 
2574.4            	1569.160162999361 
2575.4            	1569.1678460103574
2576.4            	1569.175457384415 
2577.4            	1569.182997188074 
2578.4            	1569.190465421292 
2579.4            	1569.197862084033 
2580.4            	1569.2051871762594
2581.4            	1569.2124406979335
2582.4            	1569.2196226490164
2583.4            	1569.2267330294728
2584.4            	1569.2337718392666
2585.4            	1569.240739078361 
2586.4            	1569.24763474672  
2587.4            	1569.2544588443095
2588.4            	1569.2612113710943
2589.4            	1569.2678923270378
2590.4            	1569.2745017121088
2591.4            	1569.2810394596925
2592.4            	1569.2875056363368
2593.4            	1569.2939002420053
2594.4            	1569.300223276668 
2595.4            	1569.3064747402896
2596.4            	1569.3126546328403
2597.4            	1569.3187629542863
2598.4            	1569.3247997045994
2599.4            	1569.3307648837458
2600.4            	1569.336658491697 
2601.4            	1569.3424805284217
2602.4            	1569.34823099389  
2603.4            	1569.353909888073 
2604.4            	1569.359517210942 
2605.4            	1569.365052962466 
2606.4            	1569.3705170760409
2607.4            	1569.3759096182162
2608.4            	1569.3812305889646
2609.4            	1569.3864799882579
2610.4            	1569.39165781607  
2611.4            	1569.396764072374 
2612.4            	1569.4017987571426
2613.4            	1569.4067618703536
2614.4            	1569.4116534119764
2615.4            	1569.4164733819903
2616.4            	1569.4212217803697
2617.4            	1569.4258986070884
2618.4            	1569.430503862124 
2619.4            	1569.4350375454528
2620.4            	1569.4394996570513
2621.4            	1569.4438901303176
2622.4            	1569.4482090318088
2623.4            	1569.4524563615018
2624.4            	1569.4566321193752
2625.4            	1569.4607363054079
2626.4            	1569.4647689195792
2627.4            	1569.4687299618681
2628.4            	1569.4726194322539
2629.4            	1569.476437330715 
2630.4            	1569.480183657236 
2631.4            	1569.4838584117954
2632.4            	1569.4874615943738
2633.4            	1569.4909932049522
2634.4            	1569.4944532435152
2635.4            	1569.4978417100442
2636.4            	1569.5011586045187
2637.4            	1569.5044039269258
2638.4            	1569.5075776106692
2639.4            	1569.5106797223093
2640.4            	1569.513710261833 
2641.4            	1569.5166692292216
2642.4            	1569.5195566244638
2643.4            	1569.522372447542 
2644.4            	1569.525116698442 
2645.4            	1569.5277893771506
2646.4            	1569.5303904836528
2647.4            	1569.5329200179376
2648.4            	1569.5353779799907
2649.4            	1569.5377643697989
2650.4            	1569.5400791873503
2651.4            	1569.542322432634 
2652.4            	1569.544494105637 
2653.4            	1569.5465941397704
2654.4            	1569.548622601603 
2655.4            	1569.5505794911214
2656.4            	1569.5524648083192
2657.4            	1569.5542785531857
2658.4            	1569.5560207257097
2659.4            	1569.5576913258838
2660.4            	1569.5592903536997
2661.4            	1569.5608178091488
2662.4            	1569.5622736922228
2663.4            	1569.5636580029145
2664.4            	1569.5649707412183
2665.4            	1569.5662119071249
2666.4            	1569.5673815006292
2667.4            	1569.5684795217255
2668.4            	1569.5695059038296
2669.4            	1569.570460713515 
2670.4            	1569.571343950775 
2671.4            	1569.5721556156066
2672.4            	1569.5728957080069
2673.4            	1569.573564227969 
2674.4            	1569.5741611754909
2675.4            	1569.5746865505712
2676.4            	1569.5751403532054
2677.4            	1569.5755225833914
2678.4            	1569.5758332411272
2679.4            	1569.5760723264113
2680.4            	1569.5762398392442
2681.4            	1569.5763357796216
